genesymbols	Plasmablasts	Naive_CD4_T_cells	Cycling_TNK	Classical_monocytes	Platelets	Degranulating_neutrophils	Memory_CD4_T_cells	IL1R2+_immature_neutrophils	B_cells	Mast_cells/eosiniophils	Mature_neutrophils	HSPCs	Naive_CD8_T_cells	NK cells	CD8_T_cells	S100A8-9_hi_neutrophils	Eosinophils	PADI4+_immature_neutrophils	Non-classical_monocytes	MPO+_immature_neutrophils_or_progenitors	Cycling_neutrophil_progenitors	cDCs	pDCs
SSR2	733.374124186898	312.301638783432	279.184737992082	247.398570202127	67.2661788427455	160.2484225679	263.551195580542	129.282764531181	214.099803248308	253.790363590121	158.549443756882	207.843507283636	277.024326251686	296.628489968879	343.780091172354	112.67902906461	60.2927619982502	89.5287624200147	178.794589744292	171.316053771642	207.859372565742	255.826686816688	210.006124556357
SSR3	1013.29068376091	88.3282756083097	188.572453978426	165.903017250721	33.8798356641852	37.8928390134181	142.438442007837	74.8776403491585	53.3325125493001	121.926422324626	1	108.149330186657	105.022056412112	113.762450504558	139.826281648163	47.8426525598988	176.255263662588	61.9459705162518	195.257325361867	163.107213964904	133.226250931899	214.070175731427	417.505754254851
SSR4	1553.9656098802	148.495081145423	270.927591142009	164.713823759854	239.746845020309	1	219.718632431885	16.656272288941	119.967885820933	104.991269691819	1	148.774251604616	146.8170183017	207.35229100074	213.117248389376	1	50.3151515664096	53.9372914075865	108.741977054968	201.492758339324	10.4144248155691	224.291228283513	628.651857272696
SSR4P1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SSRP1	125.2729236362	158.940343833906	286.13111229985	51.9444622757596	1	1	126.259100602621	1	119.309323222742	1	1	152.272101370161	74.6943834542102	109.335179220059	137.240775343838	1	1	1	80.1068701420445	106.314567135398	35.9927426449121	96.5210589661319	163.108064837688
SSTR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SSTR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SSU72	186.434502911698	144.762175809452	190.555409436701	121.118754883511	156.762693498374	201.29721906492	188.310683001109	138.016937190867	159.953555199164	270.705449421622	252.644263178088	165.557571837376	180.232377786734	145.487470196285	218.355880567161	181.138710661137	370.015455177001	148.576949392296	153.577968950521	188.579754684828	108.279847489402	175.700811868857	109.870585802893
SSX2IP	9.58191823344189	1	20.0379243443111	1	328.871422124576	1	1	1	1	1	1	27.1251983500768	1	42.4571056734283	1	1	1	1	24.3823975750631	28.3547102361666	1	10.3458941398896	18.9018976011457
ST13	144.587737495502	515.472554728482	191.83846718684	120.637196421815	75.5376824125071	1	268.714619833508	39.1222530670168	239.208728136125	126.758930341237	57.1222192126094	470.503749800148	339.115919326199	229.289525361388	167.961900999128	1	159.166284803942	76.4160772609626	222.554079019921	126.365030161377	126.535543482559	210.721765162297	249.783646247311
ST13P13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST13P15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST13P18	1	1	1	1	1	1	1	1	1	1	1	9.29337999161359	1	1	1	1	1	1	1	1	1	1	1
ST13P19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST13P3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST13P4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST13P5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST13P6	1	27.5164097662684	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST14	1	1	1	41.9316346777441	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.7557021043934	27.3574064312072
ST18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST20	9.93132186882446	1	1	20.1576085674647	67.5710468075479	112.436824451435	1	117.705573602205	21.2746004717691	1	143.740753520184	9.30079120257506	1	1	1	143.792542663329	139.307499075764	75.8431405686507	18.0316530525145	15.3450602287972	76.0188260790075	17.3916989754518	28.5520044083207
ST20.AS1	1	1	1	1	29.3676342241106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15.1151301748214	13.7166020086247	1	1
ST20.MTHFS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST3GAL1	16.6573108694895	132.183082340018	69.6945464124548	54.1134320011662	116.313741365591	1	155.824833874057	41.1879525466298	145.147465361493	146.966847293166	26.2831904409186	44.6694778547633	143.200233683637	184.380980286816	128.663074814017	47.2275895330258	226.87286451046	28.229503206794	86.4129358717591	53.7992220207776	45.1536671639643	44.3273588405938	30.8780990479103
ST3GAL2	27.5522350488627	1	54.8474715526213	62.6358731912335	87.3822785301677	171.855190794999	34.0937711091027	138.494212734356	1	57.0535860076243	203.346425025161	18.2591927208594	30.4625605857163	31.2652727746059	28.0144820067166	153.16786821833	119.224904804897	59.3735654122826	20.4302149567923	40.1918137665216	122.251806975052	63.2108195882158	202.495423055589
ST3GAL3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST3GAL4	1	1	1	1	27.4313549086543	1	1	1	1	1	45.9337840306561	1	1	1	1	1	1	1	1	1	1	1	48.3850287440795
ST3GAL5	22.4283809650609	20.2393138465493	54.908558046948	32.5362447217762	1	1	30.652064308201	1	45.4517780315583	1	1	1	32.6407887027016	82.1657032136119	63.1411600122048	1	1	1	74.641872776732	1	1	30.754133211957	108.290381417306
ST3GAL5.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST3GAL6	1	1	1	33.2474184350163	117.51694727528	43.4856141054479	1	26.9463678510513	1	132.479135326218	55.5178909469213	8.19390228200605	1	1	1	51.2653512000708	135.717236042634	34.9940487648097	1	35.0487485305693	13.1885843108126	32.3538015521776	1
ST3GAL6.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST6GAL1	521.582551893064	174.867950465975	84.579834779333	43.3067870638747	129.478862205559	1	154.316124413721	1	432.765915907035	94.0124524848623	1	45.8248021875634	165.966723495855	141.025332748094	166.154306981024	1	1	63.2620389825435	59.459358146248	56.5412490492006	18.4825621090411	68.1625596397755	67.051098275766
ST6GALNAC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST6GALNAC2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST6GALNAC3	1	1	1	1	1	1	1	27.439305593276	1	1	1	1	1	1	1	36.6769462566886	1	30.5002818143509	1	1	1	1	1
ST6GALNAC4	99.0251133659917	1	1	1	1	1	1	1	34.626635560274	1	1	19.2880992353984	1	1	1	1	1	1	1	1	1	1	109.519645324306
ST6GALNAC6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST7	19.9516772464736	1	1	18.6194123775545	56.2382715262933	1	1	1	1	1	1	47.3958500976922	1	26.9160367138731	1	1	1	1	1	13.0545146527812	1	1	1
ST7.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST7.OT4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST7L	1	1	1	1	1	1	1	1	1	1	1	16.6737858880046	1	1	1	1	1	1	1	15.7623868673806	13.2011699328937	12.5155821964025	1
ST8SIA1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST8SIA4	48.2765295890957	1	54.8009406710588	133.215552733658	70.5481522037694	151.815206125092	60.1634964065617	61.5506846546301	28.2773488863083	147.037362014071	290.698242630102	40.2921609426778	1	55.266052318334	70.7844178841526	206.190053545269	1	27.8757880217822	72.3832517711477	9.49395717551734	65.0218610864297	55.6862915023234	30.7185651876727
ST8SIA5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST8SIA6	1	1	1	1	1	1	1	1	1	1	1	227.737538581825	1	87.5053917333163	1	1	1	1	1	1	1	1	1
STAB1	1	1	1	155.462935783488	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12.020597173835	1	1	44.7286599587334	1
STAB2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STAC	1	1	1	1	1	1	1	1	1	1	1	11.6635348098627	1	1	1	1	87.7750145316226	1	1	1	1	1	1
STAC3	1	1	1	23.8548996135623	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21.9776232018957	10.5334529276648	1	12.0298555560594	1
STAG1	25.4092409726073	29.6982138471542	31.5244769828197	1	67.0952702823614	34.2715651425419	37.9821927615475	29.5664447692424	48.7139375381409	1	1	23.6815915230374	27.0038114399417	49.5609509491048	41.143614642211	1	1	21.4020850360087	25.9107992350106	34.2343131206875	24.5625088533002	19.3641607518001	43.2299388777727
STAG2	88.2197268226514	169.790678406579	132.1013114516	130.713737706454	170.966227971574	174.978534602562	123.481480350549	165.537066119126	119.430685963529	177.31549288478	250.799969570978	155.46462965423	118.506062577594	163.83080588352	157.40781932093	185.320689483243	119.840135887187	155.578862900898	149.587382418071	108.247669264783	149.061969159623	115.460340714224	152.564060564205
STAG3	1	1	1	1	1	1	1	1	162.227095703379	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STAG3L1	1	1	1	1	1	1	1	1	1	1	1	16.0152047414107	1	1	1	1	1	1	1	1	1	1	1
STAG3L2	1	1	1	1	1	1	1	1	1	57.7640255303102	1	56.2988219712306	1	1	1	1	1	1	1	10.8975091816416	1	1	1
STAG3L3	1	51.5231484875245	11.0328765401654	1	1	1	1	1	14.2741109638975	1	1	50.8988218412736	20.5876755380946	1	1	1	1	13.8496989435935	1	47.1078130453693	19.7931291210689	1	1
STAG3L4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18.9018976011457
STAG3L5P	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STAG3L5P.PVRIG2P.PILRB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21.7339829981339
STAM	1	1	11.1137405504135	12.1953139390507	1	1	52.7153866399518	25.6372419577795	1	1	1	55.6785657517605	1	30.9717843755242	1	1	1	29.91647325909	22.2352515575437	16.1770019246561	19.1170426358409	16.0206530095161	15.7883054080833
STAM.AS1	1	1	1	1	1	1	1	1	1	1	1	30.9405495568725	1	1	1	1	1	1	1	1	1	1	1
STAM2	21.0505534890086	29.2808738368427	11.6035142956114	29.4729357868516	1	32.8321103330607	25.7670627663405	57.7630406019107	1	112.678749764125	54.7966794626321	27.0907464447295	1	25.5304465674573	1	54.107111448672	1	24.0013667121985	40.7708685328368	25.2239633449816	40.9588900131453	45.407924533071	44.8481101464527
STAMBP	31.4299176786188	64.7910872583447	47.8195779862452	51.0878010998512	38.8445930777951	54.5992359229025	69.9574914485656	33.3688668892527	55.9197040551675	45.6274118705672	37.1417340318852	56.7284018345162	26.5727484811154	53.5534094293253	29.867458126266	27.3113491592562	1	33.290787478643	49.8094188914301	59.9910013688031	67.8903055720129	44.7690574449469	56.1040088166414
STAMBPL1	21.6345916013908	29.6099660572444	16.5738099229752	1	1	1	1	1	1	1	1	1	1	1	26.1275718460664	1	1	1	1	17.6656868705729	1	1	52.087768902122
STAP1	20.4832610289476	1	1	1	1	1	1	1	104.393579062855	1	1	26.400485250055	1	1	1	1	108.987407674929	1	1	1	1	1	1
STAP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STAR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STARD10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STARD13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STARD3	19.4379240702035	36.1150703657549	44.3823020756181	45.6697214478786	1	32.8602643925937	20.4175081290923	23.1338338165313	34.1877120202121	43.2434702212657	68.9748409263026	34.7908399056746	22.3096176634547	72.1852150837696	46.7329894222402	23.872931092734	65.6336858861211	28.823259420816	25.8994113400079	47.6494261183033	42.2478576508978	29.6221809894997	1
STARD3NL	19.1398710912233	1	60.5819342729496	51.3101619996145	120.192042871785	39.641942156234	26.6400758848513	31.6288799445463	27.734302929146	1	45.9971897030941	68.8055764728452	1	85.6029198329376	55.6316614083549	52.5563429631547	1	38.5403239243092	58.9191427225728	30.4831237074768	51.5707369317186	48.3133399210339	30.7185651876727
STARD4	25.0514998175959	1	26.5925983749252	21.6888388592091	26.7326679392331	1	1	1	54.7694528023398	122.339527945174	1	37.8729121733011	1	94.8118953797826	37.8095401072308	1	1	21.447338726471	18.8826705478182	37.5871110334068	1	22.6620897118793	1
STARD4.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.7185651876727
STARD5	31.0365417360263	1	1	1	1	1	1	1	1	1	1	1	22.0659040274353	1	1	1	1	1	1	1	1	1	1
STARD7	149.717449574917	84.9958672151905	159.201775125586	131.56201049164	1	1	89.1961577493519	1	149.70293651806	1	1	111.056821673872	92.804371719757	149.24872622543	127.350875748697	1	1	38.6097036897577	116.700789944338	90.3938122704518	34.9083074175397	181.904637435049	221.500135900345
STARD7.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STARD8	1	1	1	13.4964861949018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16.7048891153133	1
STARD9	1	1	1	1	1	1	1	1	1	1	1	27.0968057077558	1	25.3339077175124	1	1	1	1	1	1	1	1	1
STAT1	67.6227031763671	153.285606627882	236.307530765986	178.248600745167	115.432751189856	241.981386217635	246.46593491215	73.8932137111562	140.3592132827	64.7315281580792	359.128380908821	79.7694095841656	157.884388302356	187.074093950297	220.246351987631	269.142496726853	177.759939587532	88.8693420931573	165.121156807311	76.3603878403268	208.831485197572	90.410384002864	24.6925143720397
STAT2	81.5315343372546	46.3680090477775	44.0256960498074	218.786050196604	19.3800760756341	59.3992185250112	84.7600305788698	57.247695138027	129.636493384833	63.9127660399985	114.240623931256	59.9130264940021	46.1992248855401	63.9871040639662	111.952912350551	67.2918612914501	225.293521330582	20.0687163794357	194.85468583012	43.1292020664034	106.618011087889	93.3401573192004	112.989060747456
STAT3	73.8965945212658	171.940325496498	99.4311444136463	204.672461371745	364.541999287403	483.936322780081	132.244617419139	355.006676551353	75.2782187156539	241.677848699544	508.149241119711	171.627382264619	136.060236945186	138.716175187195	150.96597105399	451.630943739787	257.294831511969	436.079282369733	150.513485320957	268.411281121255	262.070104801438	101.342542371031	45.2999913876329
STAT4	1	79.9657347533025	45.0269281501811	1	1	1	53.9102857730397	1	1	1	1	17.6604831077674	48.3371046949317	140.901476584839	110.707764273076	1	1	1	1	1	13.7457413162763	1	21.8452862297975
STAT5A	1	155.098846076701	55.5888736189595	123.191005079406	40.2007264679102	137.679274678821	92.8763173659618	59.2280231568761	62.8122536917189	94.0322248424823	132.99531388114	250.039707120553	124.533343300654	64.2498982842921	88.4667145691807	154.183692616664	1	35.3728973954445	79.5250817095871	88.2615415425081	92.5345004057017	124.906576785834	112.33610300548
STAT5B	21.9301905575563	234.938457698208	166.0504665113	102.124603275219	280.653689913105	513.981598540267	276.271161019327	416.99279472313	131.621109935738	494.156612897299	692.576549590218	228.645928371103	166.317562385993	130.634051200541	237.45231201407	632.966644798419	209.380046771533	214.823805102583	100.247502557475	113.20213425616	267.327374984901	78.2136025901238	172.502346627542
STAT6	16.5224688482499	138.706927312809	37.3522428095799	183.179158164244	148.674228799464	212.554350042384	110.943093879617	175.769839397712	175.749894224462	214.896348007424	274.750298418851	98.6122935700743	105.960834446098	101.223475206589	100.960823956683	294.576814214551	404.1146876595	85.2453000183162	211.887072916584	59.4131483952469	114.305552314221	191.090289058014	208.648653696839
STAU1	83.3321127513065	90.4772283760765	93.1491411908025	116.501918827614	121.426579864308	58.4982434285391	99.2662905774144	109.100878296646	87.6649021736186	203.462724876269	155.008544928249	133.282629061005	85.5071556719366	123.512367351632	112.421187738704	64.26689244085	178.087864183028	72.2501770991524	129.794470394442	59.2884771695344	106.346641636582	104.5948047566	70.0199704045886
STAU2	17.9274080625921	28.7853956434603	47.5983035740528	20.6485141176648	105.64748999928	37.1510808126693	29.8032966043624	22.8746143242133	27.5066841634373	1	1	13.7632075167314	17.6417136147575	59.6377848238217	25.466644760285	1	1	29.9637624926126	14.9950260533501	51.8737915208071	33.633372154171	11.0457919155213	43.2299388777727
STBD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.8359393362404	1	28.3866840280326	1	1	1
STEAP1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STEAP3	1	1	1	10.9510758940817	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10.06183604147	1	11.0635826657292	1
STEAP4	14.4913471393856	1	1	96.3602396414614	224.180577516182	725.393763981327	1	281.338646533204	1	46.6320141974025	1050.15083417893	1	1	1	1	702.581809686577	1	42.1914899610673	1	22.0705893459417	754.105805277208	1	1
STIL	1	1	44.4901946031295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.9205747452375	33.2932940189484	1	1
STIM1	34.29303776301	64.7004810348584	94.0704166011331	71.0040151264459	262.977623935733	47.480668636783	62.4486712892882	86.3592492219119	57.2958676408952	70.1771356843107	75.4956311545219	73.3892130846898	92.1506439050659	135.611217260978	103.390285546267	68.3941188012023	61.5273639543632	58.77904867644	68.6419658266354	55.5600570262595	59.7494291433114	34.5254486264565	86.3334875795072
STIM2	42.3807331408724	71.6764885737046	41.1361323317786	17.5893440203197	24.9723364382127	1	52.4559849896744	19.0231651377955	73.1019636448183	1	1	1	69.2354075284398	108.725818394698	98.2706954036801	1	1	13.8390691030873	42.7308063511285	16.9319494038863	12.138694854333	29.7759525224673	51.4218970459641
STIM2.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STIMATE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10.0426739455614	1	1	1
STIMATE.MUSTN1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STING1	23.8310479208978	181.182831037341	128.849595626342	104.800480752533	1	1	166.990783481024	38.5192595858333	1	60.3282811425207	1	187.511460180475	90.5275671673215	105.217388600471	138.673791218219	1	1	41.024396554793	54.8625347394778	152.606919406293	156.220020665934	69.0349836394346	27.2183318954554
STIP1	42.8269124630982	42.1284321451929	68.9363028087242	30.7950534585133	29.3496386727768	1	47.2612443139262	23.3105138212203	21.3113385779815	1	1	65.2225998740551	59.2170913886852	56.4504879452315	53.399739232565	1	1	1	41.8171753746769	34.3931209500847	29.4317760316348	31.1475114046365	30.5766108161666
STIP1P3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STK10	43.6525912466553	100.294876263669	111.284375983469	136.703723065109	127.911531362257	156.040363035505	142.917963769404	125.006469927997	69.8291533022425	184.067040375945	197.049500288673	57.3640104532663	118.583011658864	280.118182822929	234.988476763952	170.758503159732	191.254084017476	123.026267832659	201.011247028787	58.5379195622843	111.700196413534	105.005259697034	48.6204627888185
STK11	1	25.0755529651202	40.56876818495	16.4619276636366	1	1	17.1541920162219	1	1	49.737928824213	1	32.2925481247297	1	1	1	1	1	17.6167459768316	1	10.4779390737449	1	11.9357087445869	1
STK11IP	1	1	1	12.3538886823127	1	1	1	1	1	1	1	24.5141238451699	1	1	1	1	1	1	18.764690839205	12.808764878336	1	1	54.645190708653
STK16	26.8422047693326	24.4600735736246	21.1332699913534	16.2424903722269	1	1	20.2682104293798	45.0324246702582	1	31.6356532749225	1	1	21.1209034910379	32.434189958964	1	28.0032683432325	105.267314545582	42.4730220147565	23.2016530583794	14.6842886587079	31.3058890020543	17.8680358006648	44.8481101464527
STK17A	15.119982573643	67.4064751564185	54.4052125613118	1	47.0866938219854	124.80306163354	82.7333137896115	64.8675306110456	110.216741125255	1	82.0839507354666	39.1903705552517	126.859629632424	127.004175556669	150.920836928434	79.9584801716345	1	45.6690123045966	1	40.4404730716942	60.3151021494137	19.173994865997	36.9959955196253
STK17B	218.095462704703	493.273825721495	288.434646851419	319.205652125012	167.917357920636	596.899363795844	513.161256351628	464.264839024964	314.702763677918	553.302485800587	474.726898680591	54.9290602366661	501.626671730951	285.373177234844	366.064085247038	709.507124572433	462.221970154342	210.584344582905	426.709562268567	58.6542148556827	554.953209291726	302.412032829013	218.08795001472
STK19	1	22.3554002973654	17.7549537835228	12.3217691958798	46.9659801773683	1	1	1	28.4013364099626	1	1	19.2870216361015	1	1	1	31.017633985221	1	1	23.3352240751317	16.4693430137016	17.5415954680313	11.6717085105497	1
STK19B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STK24	50.2270842163059	91.3799963463355	206.451589345104	130.446083102797	397.525710121811	116.516800838535	197.100179988426	95.7672294966994	105.159322072607	147.598856010057	98.3250421270599	44.8592336867887	87.6936943206532	114.030621223002	103.092238791996	101.48710715013	75.8964285732364	101.542456643631	163.838609103964	85.8639710051632	171.073023874905	135.627166867038	96.3850777475505
STK24.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STK25	20.2556803519206	41.9707242439934	58.0386152340112	28.46622845679	1	1	48.7751166333065	1	58.2330519597027	32.1650431592532	1	29.9371191066508	35.0008327925319	30.6545883897881	58.8803391386399	1	84.0218204461383	25.1961276271352	19.8934032728905	19.9552335388766	1	32.1843785770082	67.8700471723338
STK26	19.7505870856234	65.9955915557496	75.6620557962942	36.2860352430956	58.5871984100544	53.4043966829051	57.5322962245611	42.5890261862625	69.3366288423151	67.9695440687816	1	64.0627183948622	65.6825346540498	160.811432353645	93.3165883584196	65.1671777616813	1	53.3155376825674	72.2704278647069	55.7840703165808	65.252816387578	28.7355296691866	90.7977923455558
STK3	1	1	1	22.3407414332332	39.8430487786852	1	1	1	1	1	1	32.1338592183373	1	1	1	34.5462609204351	1	1	18.9102304102237	10.9488599289189	31.6835744070145	16.0846112151966	28.5520044083207
STK31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STK32B	1	1	1	1	1	1	1	1	1	1	1	16.0107759887799	1	1	1	1	1	1	1	1	1	1	1
STK32C	1	1	1	1	1	1	1	1	1	1	1	10.0481730654103	1	1	1	1	1	1	1	1	1	1	1
STK33	1	1	1	1	1	1	1	1	1	1	1	8.46579265796572	1	1	1	1	1	1	1	1	1	1	1
STK35	15.5264282807126	21.3095641642802	30.3792356261028	10.7836609108089	1	1	20.0312769343809	1	1	1	1	8.79353134464487	1	32.273998239011	1	1	1	1	11.3935606682337	15.14419843377	24.1649700669694	18.1227135171358	1
STK36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STK38	71.3110468260886	169.16540615017	120.872875116639	198.547268421044	187.012192492249	275.581412657543	233.34097017853	312.515432365204	108.567669436981	350.739597905083	149.755489015432	92.0825829889347	145.204378013249	282.756829025464	205.8273761716	256.902848004971	314.242192484162	336.929338424461	202.5375792568	70.4359955966427	268.548359896429	103.846238111293	111.868506238914
STK38L	21.8837783720228	1	1	43.5601425948561	40.0765717955972	36.2810048558217	1	49.9760131577813	1	1	41.5855174854468	14.8971692889894	1	31.9636995446001	1	63.2653397531209	102.002094034498	44.5671080716644	18.4714029355178	25.7080904159327	33.3263247222846	63.3987214976113	50.9234148207062
STK39	30.8646582042024	37.6808359624762	110.37974209142	28.6740534521686	38.5740052149281	1	54.1833544506666	1	16.7144328055098	41.255616181358	1	28.1657538604982	65.4784021590983	148.860605375722	152.081947490254	1	1	1	44.1393194483548	13.0775769337628	1	30.6428497234756	18.9018976011457
STK4	232.029697246829	471.499347834868	292.427232903089	271.679470895089	451.66518771462	578.997203921237	443.427973009552	428.623684541325	195.276513381406	647.513707178739	665.490116520729	185.453008993076	397.143038488027	453.673281198539	440.402124212236	495.451600079276	638.374210531779	413.685889395679	178.662106862231	153.797718759309	362.08044982873	232.378376238823	172.234987563649
