NAME	Plasmablasts	Naive_CD4_T_cells	Cycling_TNK	Classical_monocytes	Platelets	Degranulating_neutrophils	Memory_CD4_T_cells	IL1R2+_immature_neutrophils	B_cells	Mast_cells/eosiniophils	Mature_neutrophils	HSPCs	Naive_CD8_T_cells	NK cells	CD8_T_cells	S100A8-9_hi_neutrophils	Eosinophils	PADI4+_immature_neutrophils	Non-classical_monocytes	MPO+_immature_neutrophils_or_progenitors	Cycling_neutrophil_progenitors	cDCs	pDCs
AC090559.1	1	1	1	214.646410336055	93.8061430848684	289.585072594234	1	143.215470383809	1	49.854596615249	296.361262810526	27.4767593397851	1	1	1	253.936541989128	198.732914027635	120.130871402413	426.039611070278	32.8930870921365	193.171441659834	113.564974102936	1
AC090948.3	1	1	1	1	1	1	1	1	1	1	1	1	20.5440856403314	1	1	1	1	1	1	1	1	1	1
AC092053.6	1	1	1	1	1	1	1	1	1	1	1	1	1	20.8837880423263	1	1	1	1	1	1	1	1	1
AC092490.1	1	1	1	1	1	1	1	22.8123279000558	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC092718.4	1	1	24.6263176927473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11.4515762252686	13.2238899124646	1	1
AC092919.2	1	1	1	1	27.9317410760386	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC093157.1	1	1	1	1	1	1	1	1	69.2355179881451	1	1	8.47743629814855	1	1	1	1	1	1	1	1	1	1	1
AC093227.1	1	1	1	1	1	1	1	1	1	1	1	10.0610415223704	1	44.4332840656079	1	1	1	1	1	1	1	1	1
AC093323.1	1	49.8987031098296	24.1172647053738	1	1	1	21.3977201397622	1	1	45.4606862978249	1	19.371138254566	38.3968495056212	1	41.0608863616906	1	66.3758408738192	1	1	13.0515749411298	1	9.54487892785232	1
AC093525.6	1	1	1	1	1	1	1	1	1	1	1	30.7584456743439	1	1	1	1	1	1	1	1	1	1	43.2299388777727
AC093627.4	1	1	1	30.1671866442894	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10.753835199377	1
AC093673.1	1	1	1	33.9370494974993	75.6512614002835	1	1	31.9973085483091	1	1	1	11.1743739120223	1	1	1	61.7225267701337	1	38.6260939724963	1	10.516608433035	40.9528258692228	22.5087301413897	1
AC093752.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20.1721585978842	1	1
AC096667.1	1	1	1	41.29125622009	1	36.2146095373826	1	1	1	1	56.4393196754746	1	1	1	1	33.4897403337495	1	17.1886250426052	39.0778233351256	22.1469695280027	38.9074802279871	20.7104947137844	1
AC096921.2	1	1	1	1	1	1	1	1	1	1	1	1	30.0052127184978	1	1	1	1	1	1	1	1	1	1
AC097263.1	1	1	13.1754446276453	1	1	1	1	1	1	1	1	22.4108425390927	1	1	1	1	1	1	1	1	1	1	18.9018976011457
AC097375.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.4228635461989
AC097376.3	1	1	1	25.7181916350746	1	47.5697216443008	1	1	1	68.4325001802516	1	18.4287610289566	1	1	1	63.5487197396377	1	31.3668475648026	14.4967967762249	42.3328966196907	50.756450030705	1	1
AC097382.3	1	1	1	1	1	1	23.5898984795172	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.1040088166414
AC099063.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15.6541076120106	1	1	1	1	1	1	1	1
AC099336.2	27.6443004019336	129.767905040102	20.1687289849513	32.3677615435596	1	1	79.6496495959215	1	74.0277177031612	1	1	33.4058854796174	67.9588517892505	40.6323332130809	61.5088004026168	1	1	1	21.2543942354809	10.3825929131421	1	30.1674600805841	49.2859874064547
AC099343.4	18.6209301261974	1	1	34.8403114547481	1	1	1	1	32.5628161290489	1	1	16.6431114011406	1	1	1	1	1	1	1	19.7855519207124	34.5260996567463	11.5705828876496	1
AC099489.1	1	1	1	1	1	1	1	1	1	1	98.4504122840685	1	1	1	1	1	1	1	1	1	1	1	1
AC099524.1	1	1	1	1	1	1	1	22.7954079249221	1	1	1	1	1	1	1	1	105.786342854861	22.3578295297119	1	17.8838698076827	14.465051680487	1	1
AC099560.2	73.7203801399847	287.660618726384	96.1666098502014	68.893641301729	1	1	272.080884091303	1	238.012699357379	49.2839913562859	1	191.625861345174	298.392801017174	110.252471317499	229.870496428221	1	1	24.1589571581373	71.3697736080694	12.827103346343	1	80.6526186942439	186.705057213176
AC100786.1	1	1	1	9.79006884268968	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10.4901660316102	1	1	18.1165943699208	1
AC100801.2	1	1	1	1	37.8676697817863	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC100861.1	11.0695573947812	1	1	1	1	1	1	1	36.3328955393541	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC103706.1	1	1	1	1	1	1	1	1	1	1	1	1	20.147725954383	24.8532511797255	1	1	1	1	13.6752176735067	1	1	1	1
AC104083.1	1	1	1	1	81.9840527631661	1	1	1	1	1	1	15.375680472688	1	1	1	1	1	1	1	1	1	1	18.9018976011457
AC104530.1	1	1	1	1	1	44.2896502774369	1	1	61.9620151010404	1	41.9819783056742	1	1	1	1	46.7204942632586	1	29.4182643795753	1	23.2644353337765	20.8676581193002	16.1402535944181	1
AC104794.3	1	1	1	23.5755286861234	1	1	1	1	20.5337576298372	1	1	1	1	33.9903429430381	1	1	1	1	27.9178944597695	1	1	12.9782413782236	1
AC104809.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.908840288437	1	1	1	1
AC104958.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19.6424632067591	1	1	1	1	1	1	1	1
AC106791.1	1	1	1	1	1	1	1	1	1	1	1	29.5974150091098	1	1	1	1	1	1	1	1	1	9.45137464288232	1
AC107075.1	9.23572817451686	26.4747933644576	1	1	1	1	1	1	1	1	1	19.4785960760411	23.1250682608563	1	1	1	1	1	1	1	1	13.3747609256285	1
AC107375.1	1	1	1	1	1	1	1	1	1	1	1	22.2882939974491	1	1	1	1	1	1	1	1	1	1	28.5520044083207
AC108134.3	1	1	1	13.8517922586268	1	1	56.8648215901959	37.5507208201745	1	180.835513945294	1	1	1	1	23.8682339293405	1	115.817518426926	16.1373591030729	1	14.9069795906995	27.5671313295814	10.6791539059334	1
AC108718.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	74.2837109213039	1	1	1	1	1	1
AC111000.4	1	1	1	1	1	1	1	1	1	103.640683286235	1	1	1	1	1	1	135.3637394854	1	1	1	1	1	1
AC113935.1	1	1	1	1	1	1	22.6567705597458	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18.4590407446065	1
AC115837.1	1	1	18.5093284916932	1	1	1	1	1	1	1	1	27.2298279388454	1	1	1	1	1	1	1	1	1	10.7443146548385	1
AC116353.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.8680645651361	1	1
AC116366.2	1	1	1	1	1	1	1	1	1	1	38.9891889566001	1	1	1	1	1	1	1	1	1	1	1	1
AC123912.4	1	1	1	1	158.805416197021	1	1	1	1	1	1	25.6218396371104	1	1	1	1	1	1	1	1	1	1	1
AC126474.2	1	1	1	33.0551494544948	1	31.1087635158704	1	1	1	1	42.7840886720611	25.5174928178456	1	1	1	41.3660361200991	1	1	1	9.38980690001949	17.2828444782725	16.4428257953807	1
AC127502.2	1	41.346936118778	21.1140596043193	25.5341480202718	365.664127731315	1	26.4540991158412	1	20.8636752609886	1	1	27.5538494489089	21.8841409062574	60.2938402740874	29.8203503883706	1	1	17.1290465994514	31.8345998924934	56.1643542703213	16.1436991792985	21.2831174352707	60.4371303753455
AC131235.2	1	42.2508387949237	14.741580933214	1	1	1	40.8945056634067	1	1	1	1	55.2028306767514	50.3717474437943	1	30.9031632296399	1	1	1	11.8729906705963	1	1	20.3841042723855	45.0834935921746
AC132008.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.645190708653
AC132872.1	1	1	1	1	20.058152855754	36.9861172683362	1	12.4516796091897	28.5586168608986	1	48.7855795740761	36.9604490506189	26.2456594492112	1	1	38.5025355793247	1	1	1	36.2511842087653	27.8812825883899	1	1
AC133644.1	1	22.1588193408031	1	1	1	1	19.7586364852824	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC135048.1	1	1	1	25.5188740118735	1	1	1	1	1	1	1	1	1	1	1	1	1	26.3259201772238	1	32.8862044821925	1	15.1314751212068	1
AC136475.5	1	1	1	1	1	1	1	18.5797790247212	1	1	42.310193865244	1	1	1	1	1	1	1	1	1	1	1	1
AC136475.9	1	1	1	1	1	1	1	1	1	1	111.317078990489	1	1	28.6408476018379	1	46.4977334646139	1	1	1	1	22.1216391520656	1	1
AC137932.2	1	1	1	1	62.1237602346542	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC138392.1	1	1	1	1	1	1	1	1	28.7054551769581	1	1	1	1	1	1	1	1	1	1	1	1	1	24.2966783654996
AC138393.1	11.4301756747359	1	1	1	1	1	1	1	27.3006275223073	29.6928337167866	1	1	1	1	1	1	1	1	1	1	1	1	1
AC139495.2	1	1	1	94.3648131220079	80.8317158556079	191.659761890823	1	77.0858014641853	1	1	284.252300223953	1	1	1	1	155.804900881565	1	1	10.2467732368972	1	35.8904946479186	36.8795854039899	1
AC144652.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16.802304779642	1	1	1	43.2299388777727
AC145207.5	1	1	13.8083034358229	1	1	1	1	1	1	43.8630939705395	1	1	1	1	1	1	1	1	1	10.36035112537	1	1	1
AC147651.1	1	1	1	1	152.254554677097	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC239799.2	23.2490967889839	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AC242376.2	88.6629974206419	1	1	1	1	1	1	1	1	1	1	31.4803804499734	1	1	1	1	1	1	1	1	1	1	1
AC243960.1	56.0620802091403	108.543020198537	14.4605174930542	1	1	1	50.9054832910644	1	81.412721148265	1	1	1	67.3253832528909	68.2832563976497	62.5336177764909	1	1	1	1	1	1	1	1
AC244502.1	1	1	1	1	1	1	1	1	1	1	1	17.5826719526741	1	1	1	1	67.4782456206849	1	1	1	1	1	1
AC244669.1	1	1	1	1	1	1	1	1	1	1	1	8.812052081285	25.3521359655217	1	1	1	1	1	1	12.1111091095557	1	1	1
AC245297.4	1	1	1	1	1	1	1	1	1	1	1	8.81608374277297	1	58.3736955685005	1	1	1	1	1	17.3499173969682	1	1	1
ACACB	1	1	1	1	1	1	1	1	1	1	1	19.3621214239589	1	1	1	1	115.443930081928	1	1	1	1	1	1
ACAD10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.8056510320272	12.683596442774	1	1	1
ACAD8	21.9063420354317	34.8658292193628	14.2450932679336	12.2290450325401	44.2440185535241	1	1	22.2714653123156	29.2467692639138	68.7150240268401	1	24.4571619508099	20.6981540307711	20.1510664189024	16.8858331160374	1	1	119.786327873643	21.5383518872805	15.0419732261997	15.8913781288345	18.329846488136	27.4988970707205
ACADSB	1	38.8391815728702	1	14.4392903237076	1	1	16.4569504008524	1	34.890858477232	1	1	35.9312025436912	20.8954323503461	55.3629931536869	25.5357940671159	1	1	1	1	1	1	1	1
ACADVL	187.361713477964	93.8514426015174	73.9563223024386	131.65281961102	84.3121516415887	1	121.316767124221	67.7946332184222	101.595345421635	68.9727452345502	1	84.2183280109774	77.7274518096643	169.560575767575	128.402863511676	28.4648910025089	688.258296588917	55.8411861704265	109.437843805669	122.218192083555	96.8483652571948	144.283488829607	123.657130055888
ACAP3	1	1	1	1	1	1	1	1	1	1	1	16.9473584277686	1	1	1	1	79.7710632610439	1	1	1	1	1	1
ACAT2	9.42419356910088	1	48.7413565030163	1	1	1	1	1	1	1	1	39.6041123598391	1	1	1	1	1	1	1	32.1083975659353	1	1	1
ACCS	1	1	1	1	1	1	1	1	22.6735926986879	1	1	1	1	1	21.3830131985235	1	71.9469230229642	1	1	1	1	1	1
ACER3	1	1	30.6851900132057	96.0597453392834	202.727922980353	118.802727876859	35.8885724104443	168.075320233158	1	1	70.2572638049967	1	1	1	1	129.450301091079	101.864996718481	78.0995060527983	52.4571022846926	59.66270082928	92.7256562767471	128.23406151983	30.8780990479103
ACKR3	1	1	1	1	1	1	1	1	1	1	1	21.954521578302	1	1	1	1	1	1	52.8907252119884	1	1	1	1
ACO1	9.84475475083446	1	1	15.4341022362217	1	1	1	1	1	36.6999648936145	1	38.7203739128801	1	1	20.8166578906337	1	1	1	18.9386204185131	1	1	10.7649967338998	1
ACOT7	9.66011331216772	1	70.3173614293609	1	65.9789005196628	1	1	1	1	1	1	20.3999698148569	1	1	1	1	1	1	1	14.935572339663	1	1	45.3649162242499
ACOX1	36.8024652701075	1	36.6158430944247	55.6903719516053	81.0576340050718	243.130275865933	1	105.351142224992	28.2244251082889	391.849240453948	112.009994891269	31.5867780926021	18.2922179223033	1	27.8903208988172	177.829025609447	1	87.3112450052517	34.0926723392572	18.096072786649	121.289755279963	34.1307132717218	30.7185651876727
ACOX3	1	1	1	16.0781462378939	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.7185651876727
ACP2	18.70296567776	1	1	27.5754905886229	1	1	1	1	1	1	1	19.3468084776033	1	1	24.3131022902706	1	1	1	79.4087671224365	14.7622632190994	14.0410792891502	14.1308234424345	1
ACP3	1	1	1	45.0055986128684	1	1	1	20.1668250242495	1	1	1	1	1	1	1	1	1	33.8801559647102	34.4509138573326	29.0193481607497	72.3225809707389	19.0226057082306	1
ACP5	15.6966819184278	1	11.5493872929464	1	1	1	17.0278577637974	1	1	1	1	1	1	1	1	1	1	1	19.5205342578717	1	1	1	1
ACP6	10.6236999755336	1	1	1	1	1	27.5580079995667	39.4661714438436	1	1	1	15.566624254601	20.127927179128	1	24.6011059737047	1	1	93.3240384245927	1	24.9344614969753	23.3697690983877	1	1
ACRBP	1	1	1	1	837.991576430108	1	1	1	1	1	1	1	1	1	1	1	1	1	19.5842798300307	1	1	8.93588558538559	1
ACSBG1	1	1	1	1	43.2178753205978	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACSF2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	78.2297743404397	1	1	1	1	9.6160071608045	21.7339829981339
ACSF3	13.8099926206885	1	9.57335004424231	1	1	1	1	1	19.2824815601627	52.1135888173632	1	11.477260789151	20.5373795495684	1	27.3946105999237	1	1	1	1	17.0035796664566	1	1	1
ACSL1	8.93488496497497	1	13.2667292992659	289.106277281689	412.640749553798	1468.23020200755	1	1305.25994849306	1	75.4828678750318	1103.69966704584	40.067964313141	1	1	1	1402.17810912975	1	245.19063500483	138.454403180267	81.1188179477693	710.747385140405	27.7734180747647	1
ACSL6	1	113.018927010334	36.9322279399071	1	1	1	42.5834823291946	1	1	1	1	1	50.8328563978322	1	42.9194450837921	1	1	1	1	1	1	1	1
ACSM3	1	1	1	1	57.8164284865608	1	1	1	1	1	1	57.6124483491928	1	1	1	1	73.8448018397967	1	1	26.3874698282898	1	1	1
ACSS1	65.8123154797734	29.3414582111228	15.3113358679312	23.8938282231997	1	1	1	1	34.9290507110654	1	1	39.5029701784703	1	23.7931943705719	34.2769614528575	1	148.961457144102	1	1	18.5164122306639	1	16.794569860987	1
ACSS2	1	27.7092494058636	1	57.7075105484908	1	1	1	55.1350154284567	1	53.562798553225	40.7476900713687	22.9955372982954	1	1	1	1	1	51.4720265047194	11.9935955649145	16.8873627553879	17.1975854473705	54.7657957289785	21.7339829981339
ACSS3	1	1	1	1	1	1	1	25.0393344520143	1	1	1	1	1	1	1	33.4820844785862	1	1	1	29.3026602665069	18.2329248416412	1	1
ACTA2	1	1	1	1	1	1	1	1	1	1	1	17.6467355584163	1	1	1	1	1	1	18.4449139172837	1	1	1	1
ACTN1	11.2118345989628	169.876365947647	22.5633173407826	130.096179492867	1393.56232593742	530.552601609801	48.7827188448872	508.08939599285	1	173.2070950919	465.746045086094	49.2252152075735	257.455533675069	1	1	847.632967381972	411.698502693732	588.40489812732	35.9711254998909	701.332493271834	445.134552636616	61.3742968584172	54.645190708653
ACTR3B	1	1	1	1	42.1478993544428	1	1	1	1	1	1	13.7421924001999	1	1	25.7022807005497	1	1	1	1	1	1	1	1
ACVR1B	1	41.8383449803969	1	54.7087667838815	32.0680485993543	42.2262775110363	1	57.0023821645191	1	48.8210268803296	31.9184049701504	11.6567134477518	1	1	1	36.9015461286326	82.0186550102233	39.3254611515039	117.032746205018	13.9108020363336	77.5446228742856	29.3299141794305	1
ACVR1C	1	34.4463234649572	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACVR2A	1	1	1	1	1	1	18.2042950184479	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACYP1	1	1	30.0919698131633	1	1	1	1	1	1	1	1	10.0668729140908	1	1	1	1	1	1	1	27.2337473269044	17.1772387670598	1	1
ADA	49.5673235396158	1	60.2983453462339	1	1	1	36.2629767906424	1	1	1	1	38.1757847832721	19.9212524232219	82.7723034967127	42.8309778378547	1	1	1	144.090028482926	1	1	22.56267617923	177.305282005749
ADA2	323.834497983671	114.506032202143	81.2539802545564	429.818363378371	1	1	106.433482089776	1	113.554941556526	42.4065818741241	1	22.5646751666894	71.3911075589089	190.375343074097	107.525628674222	1	1	1	458.051104250081	30.1725664164875	1	334.234509164872	200.236933775613
ADAL	14.0930079060958	1	55.0972008692394	1	1	1	1	1	1	1	1	53.6817809359069	1	1	1	1	1	1	1	15.6802700165684	1	18.4737473336366	1
ADAM15	1	1	10.9218191334865	1	1	1	1	19.3185895476798	1	1	1	1	1	1	1	1	1	54.5258366410615	1	44.9190956944669	1	28.8355065993591	1
ADAM19	221.462238276023	1	94.7815671547136	65.3638904555877	42.528912789677	112.316930903958	61.4359126730586	168.150527449749	177.600715460911	386.986495409414	49.6394511365704	1	1	1	1	143.019308651445	370.332505824749	30.7370304687899	1	12.3015049242261	182.486066976943	87.3033030466736	218.001265445712
ADAM28	13.6767074708264	1	1	1	1	1	1	1	305.525293669686	111.967402262382	1	81.7682481531374	1	1	1	1	1	1	1	1	1	47.3666116004429	1
ADAM8	26.0156503086931	51.4089154194595	70.2906975099188	75.7458157287671	206.773183004123	593.011172709271	77.750347458933	375.9261561589	53.3534852017429	809.285251707626	572.972769061222	30.6789751767338	34.3763909700236	239.174012444249	120.716339559706	405.229812362543	2395.8871090312	214.959311906027	27.4070418179019	40.8715136362857	194.210285008577	79.4895619450928	1
ADAM9	1	1	1	102.298132679012	47.5694015036914	1	1	51.4662752584534	1	1	1	1	1	1	1	41.1222122044408	1	37.5308702342572	25.3171510884703	29.797609577982	58.8339393123321	45.0357824726359	28.4248657863863
ADAMTS1	1	1	17.6198126857383	1	1	1	1	1	1	1	1	1	1	99.9585281080589	1	1	1	1	1	1	1	1	1
ADAMTS10	1	1	1	1	1	1	1	1	1	1	1	1	22.4785142925264	31.4019933032767	1	1	1	1	1	1	1	1	1
ADAMTS2	1	1	1	76.043521149503	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16.5566430442226	1	1	1	1
ADAMTSL4	1	1	1	57.2933859426832	1	1	1	1	1	1	1	23.8563399766074	1	1	1	1	1	1	101.313729141194	1	51.6553862562509	47.348223064158	1
ADAP1	1	1	14.9030013428687	47.6450304810089	1	1	1	1	1	35.2238556033403	27.7346784023592	24.0339052703034	1	30.0233857850756	20.0646032582181	1	89.0264418715073	18.5218954221268	44.4612435378797	8.5076863029938	17.105145023826	25.3441747853789	1
ADAP2	1	1	1	133.072061575211	1	1	1	1	1	1	1	1	1	1	1	1	1	1	150.81855548157	1	29.1576529519804	50.9387577936194	1
ADARB1	1	1	24.4512830905917	1	1	1	19.8779558934491	1	58.1770874864609	45.1371582401829	1	13.2011438205252	1	1	24.3537530948909	1	54.307647759247	1	14.4397377215139	1	1	1	1
ADAT2	1	1	11.9575502443353	1	1	1	1	1	26.0469687560839	1	1	46.8090868016027	32.3314470664443	18.5950854872707	1	1	1	1	1	1	1	1	1
ADCK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14.6317815033372	1	1	1	1
ADCY3	7.96196319370526	1	24.3218038134848	14.8800246199492	29.7752900092547	1	22.3637964311867	23.4415610806793	1	1	1	1	1	1	1	1	1	1	14.4736844357172	37.6115582504665	77.7355662418981	12.3956628596324	1
ADCY4	1	1	1	1	1	1	1	1	1	42.899315267949	1	1	1	1	1	1	1	1	1	1	1	1	1
ADD2	1	1	1	1	1	1	1	1	26.7269014831914	1	1	1	1	1	1	1	1	1	16.1894678500605	1	1	1	1
ADGRE1	1	1	1	74.9318643303366	46.3945266759988	56.4241257059986	1	195.440066584649	1	48.24796809272	67.2578568530756	1	1	1	1	94.7335028159509	428.616722836202	25.193474725273	164.725119963255	12.4815946257325	119.744449140445	11.6282349517576	1
ADGRE2	1	1	1	139.582210374675	274.075903134826	464.892869413077	1	165.307717775459	1	637.298671877756	665.761868096372	36.2117868929384	1	1	1	347.364440083752	540.988995615649	1	370.090927856284	1	180.424912852286	81.1539330229968	55.8497315727725
ADGRE3	1	1	1	1	1	87.2475756666527	1	45.2099915203212	1	42.1963652296216	45.6585504489932	1	1	1	1	59.889347645624	113.270436274527	1	22.3970488988744	1	24.285400248384	1	1
ADGRE4P	1	1	1	1	1	1	1	1	1	114.926670324648	1	1	1	1	1	1	1	1	1	1	1	1	1
ADGRE5	62.4486222830744	131.873716682124	188.920627484299	176.459002651535	176.369767372475	477.724863400001	140.140121456907	199.389234456617	34.7423382231766	345.125815612643	585.684619990534	61.3744493664642	79.6572401495955	314.530876059111	215.26669082713	624.686862601102	2470.12689567782	72.3639593075922	234.630673135045	96.8420729176004	311.104325160205	70.0071932531741	21.7339829981339
ADGRG1	1	1	67.5404599656958	1	1	1	1	1	1	1	1	82.2823669150974	1	455.531698529755	190.359039960672	1	1	1	1	1	1	1	1
ADGRG3	1	1	1	1	76.5179971302548	155.677527852114	1	233.263993537751	1	115.953057892336	158.894016223325	9.19542729524171	1	1	1	245.846005428746	228.042714026039	103.822214900081	1	100.684273746096	112.974264996843	1	1
ADGRG5	28.754554681108	1	31.9013123709533	1	1	1	1	1	1	1	1	11.650820714519	1	94.6254841292646	50.2631553082871	1	211.703432913576	1	1	1	1	1	165.328622706456
ADGRG6	1	1	1	1	1	1	1	1	1	1	1	66.4109059868755	1	1	1	1	1	1	1	1	1	1	1
ADK	40.1433563340006	1	49.6173916738297	25.1459239621497	1	1	21.2321107848772	1	57.9424936397176	1	1	19.1147603034933	1	1	1	1	1	12.9617963285198	82.4875220711228	18.3620097505444	1	54.8702358925293	28.6259561215475
ADM	46.3141473366587	1	1	61.6055726391767	197.346354785071	586.968109450967	1	238.049086960372	1	1	540.142098717018	12.8452718764734	1	1	1	415.738921751448	1	38.5119380730156	173.517326755722	15.1716913192446	162.670008747129	1	1
ADM2	23.1263732551685	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.4371303753455
ADORA2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15.2032550178296	1	1	1	1
ADORA3	1	1	1	1	1	1	1	1	1	43.3448433103547	1	1	1	1	1	1	471.527513974377	1	1	1	1	13.0724715086255	1
ADPRH	10.9670414383987	1	1	42.3475702115738	1	1	1	1	29.332504975959	46.5600897679994	1	8.19727519600099	1	1	1	1	1	1	48.9676996257378	1	1	37.5862153692162	58.0014766025529
ADPRHL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.5520044083207
ADPRM	10.1367244125145	52.3948129834342	1	1	1	1	28.2404074661291	1	1	1	1	42.3530551840749	25.0432035498096	1	1	1	1	1	1	1	1	10.9435743953009	18.9018976011457
ADPRS	17.5779794257432	22.9125824850685	24.0630876235931	21.9665044775379	1	1	17.1332844442274	1	1	1	1	1	17.5315842155771	1	26.4163820882396	1	1	1	1	31.6725819029316	18.8103598644704	46.3278193002412	18.9018976011457
ADRA2A	1	1	1	1	58.0126005276213	1	1	1	1	1	1	21.5572870803743	1	1	1	1	1	1	1	1	1	1	1
ADRB2	1	1	32.1231052391177	21.4801427501466	1	1	1	15.3979025824726	1	1	1	1	1	213.459411293727	145.786821377549	1	1	30.3654718927792	27.2858732167534	1	16.9541065837496	50.6195222144098	18.9018976011457
ADSS2	26.3683221307175	45.0412997940648	84.050468723086	62.1344077451343	1	1	86.5738469413031	58.2860825137035	57.6104249983807	61.9430998071937	28.6488211866428	82.7249914694781	40.0275216219281	90.6590559420312	109.37638524334	26.2521531242559	1	408.490144486179	80.8094117492969	215.881036085923	77.5642701388702	42.172206523441	63.2019489944018
ADTRP	1	75.6457627112288	1	1	1	1	18.1787360758449	1	1	1	1	1	27.7268214639634	1	1	1	1	1	1	1	1	1	1
AEBP1	1	1	1	1	1	1	1	1	21.9697667218157	1	1	8.83219310391667	1	1	1	1	1	1	1	1	1	1	1
AEN	25.4350606038885	1	22.4174295989611	1	1	1	1	1	24.7371635604835	1	1	8.28586025002802	18.7343237159427	1	1	1	1	1	1	1	1	1	21.7339829981339
AF111167.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15.1752215941446	1	15.5998693381161	1	1	1
AF127577.4	1	1	1	1	1	1	1	1	1	1	1	31.4438386892704	1	1	1	1	1	1	1	1	1	1	1
AFAP1	1	37.3336609191191	1	1	74.2004385017832	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AFDN	12.2690893915118	1	1	1	1	1	28.5896419043126	1	1	1	1	35.4833045836819	1	1	1	1	1	1	1	1	1	1	1
AFF2	1	1	1	1	1	1	1	1	1	53.2010708721969	1	1	1	1	1	1	1	42.8774696730172	1	40.1542012523283	1	1	1
AFF3	1	1	1	1	1	1	1	1	208.847058264242	1	1	1	1	1	1	1	1	1	1	1	1	48.0459212647549	158.454109682191
AFMID	11.734812856437	1	11.2688257037298	13.9269977497051	1	1	1	1	1	1	1	32.0877126083964	1	1	1	1	1	1	14.2424592160439	1	1	26.3990589871582	1
AGAP1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.9252532782003	41.0826927382902	1	1	1	1	1	1	1	1
AGAP3	12.1046125315059	1	27.7541473357195	30.8282409039774	1	1	1	1	1	1	1	21.2752399929729	1	1	1	1	1	1	16.6440591755245	1	1	17.0711152732169	1
AGAP4	1	1	1	1	1	1	45.3492921908908	1	1	1	53.4284267115185	10.1744873460271	1	1	1	1	1	1	1	15.1245996914595	1	1	28.6999078347743
AGER	1	1	1	1	1	1	1	1	24.1658297208352	1	81.5486216580202	1	1	23.8034570336188	1	1	193.560733969849	17.2300284611163	1	12.0458326324137	1	14.3215438820904	1
AGFG2	1	1	30.9782529358283	1	1	1	34.4154990388541	1	1	1	1	1	1	29.3293223526573	21.2182374253528	1	1	1	1	1	1	1	1
AGK	24.7582860041052	24.8629781328499	44.8006734911457	1	1	1	21.0260069316542	1	1	1	1	63.5139024950921	20.7105885956647	60.0573132074731	1	1	1	1	1	1	1	1	1
AGMAT	13.0812651644372	43.8121547269855	39.9519153025345	1	1	1	41.6196318521121	1	19.6568482423265	1	1	1	54.3835803773897	1	1	1	1	1	1	1	1	1	1
AGPAT2	1	1	1	29.215078136394	1	1	1	35.3067043937341	1	1	1	16.2212275810269	1	1	1	1	1	23.7495548763234	1	30.6777133576972	1	1	1
